task_id,task_type,complexity,assigned_to,duration_minutes,resolved,user_feedback,previous_attempts,urgency,automation_possible,efficiency_index
459,Technical,2,AI,11,No,2,0,High,Yes,0.182
460,Technical,2,Human,59,Yes,4,3,Low,No,0.068
461,Technical,2,Human,6,Yes,1,1,Low,Yes,0.167
462,Customer Support,5,Human,29,Yes,1,1,High,No,0.034
463,Customer Support,2,Human,23,Yes,4,0,Medium,No,0.174
464,Customer Support,3,Human,22,Yes,3,0,Medium,No,0.136
465,Customer Support,2,AI,52,Yes,4,2,Low,No,0.077
466,Billing,2,Human,9,Yes,1,3,Medium,Yes,0.111
467,Billing,4,Human,5,Yes,5,3,Low,No,1.0
468,Customer Support,3,AI,20,Yes,2,0,High,No,0.1
469,Customer Support,4,AI,48,No,3,1,High,No,0.062
470,HR,4,Human,53,Yes,1,0,High,No,0.019
471,Billing,4,Human,22,Yes,4,1,Medium,No,0.182
472,Technical,5,Human,31,Yes,2,0,High,No,0.065
473,Customer Support,5,AI,31,Yes,5,2,Low,No,0.161
474,Technical,3,Human,49,Yes,5,2,High,No,0.102
475,HR,3,AI,20,Yes,5,3,High,No,0.25
476,Technical,2,Human,16,Yes,5,2,High,Yes,0.312
477,Customer Support,2,AI,20,Yes,1,3,High,Yes,0.05
478,Customer Support,1,Human,21,Yes,1,1,Medium,No,0.048
479,Technical,5,AI,24,Yes,5,2,Low,No,0.208
480,HR,5,Human,56,Yes,5,3,Low,No,0.089
481,Technical,3,Human,50,Yes,1,0,Medium,No,0.02
482,HR,1,Human,24,Yes,5,0,High,No,0.208
483,HR,2,Human,16,Yes,5,1,Low,Yes,0.312
484,Technical,4,Human,53,Yes,1,2,High,No,0.019
485,Billing,3,AI,25,Yes,1,1,High,No,0.04
486,HR,2,Human,49,Yes,2,0,High,No,0.041
487,HR,5,Human,52,Yes,1,1,Medium,No,0.019
488,HR,5,Human,47,Yes,4,3,High,No,0.085
489,Customer Support,1,AI,49,Yes,1,2,High,No,0.02
490,Technical,4,AI,38,Yes,1,0,High,No,0.026
491,Billing,1,AI,40,Yes,2,1,High,No,0.05
492,Billing,5,AI,35,Yes,2,0,Medium,No,0.057
493,HR,1,Human,13,Yes,5,3,Medium,Yes,0.385
494,Customer Support,5,AI,13,Yes,3,0,High,No,0.231
495,Technical,5,AI,43,Yes,4,0,High,No,0.093
496,Customer Support,4,Human,8,Yes,4,3,Low,No,0.5
497,Customer Support,1,Human,37,No,1,2,High,No,0.027
498,Technical,4,Human,22,Yes,4,1,Low,No,0.182
499,Customer Support,3,AI,15,Yes,4,2,High,No,0.267
500,Customer Support,1,Human,48,Yes,4,2,Medium,No,0.083
501,HR,5,Human,26,No,4,3,High,No,0.154
502,Technical,5,AI,57,Yes,5,0,High,No,0.088
503,Billing,3,AI,46,Yes,5,1,Medium,No,0.109
504,Technical,1,AI,52,Yes,4,0,Medium,No,0.077
505,Customer Support,5,Human,31,Yes,2,3,Medium,No,0.065
506,Billing,3,Human,13,Yes,4,2,Medium,No,0.308
507,Billing,3,Human,11,Yes,4,2,Low,No,0.364
508,Billing,3,AI,41,Yes,1,1,Low,No,0.024
509,Technical,3,AI,23,Yes,2,3,High,No,0.087
510,Technical,3,Human,30,Yes,3,0,Medium,No,0.1
511,HR,5,Human,42,Yes,1,0,Medium,No,0.024
512,HR,4,Human,10,Yes,1,0,High,No,0.1
513,Billing,5,AI,16,Yes,5,1,Medium,No,0.312
514,Billing,3,Human,25,Yes,4,1,High,No,0.16
515,Technical,1,Human,53,No,2,3,Medium,No,0.038
516,Billing,1,Human,21,Yes,3,2,Medium,No,0.143
517,Billing,1,Human,7,Yes,4,0,Medium,Yes,0.571
518,Technical,2,Human,55,Yes,3,0,Medium,No,0.055
519,Billing,4,AI,53,Yes,5,0,Medium,No,0.094
520,Technical,4,AI,32,Yes,1,3,Low,No,0.031
521,Technical,1,Human,46,Yes,5,3,High,No,0.109
522,HR,3,Human,43,Yes,4,2,Low,No,0.093
523,Billing,2,Human,44,Yes,1,2,High,No,0.023
524,Technical,1,Human,41,Yes,3,1,High,No,0.073
525,HR,4,Human,45,Yes,2,2,Low,No,0.044
526,Customer Support,4,Human,44,Yes,3,2,High,No,0.068
527,Customer Support,1,AI,55,Yes,1,0,Medium,No,0.018
528,HR,3,AI,49,Yes,3,0,Low,No,0.061
529,Billing,2,Human,52,No,3,2,High,No,0.058
530,HR,2,AI,10,Yes,3,1,Medium,Yes,0.3
531,Customer Support,4,AI,24,Yes,1,3,Low,No,0.042
532,Customer Support,4,Human,56,Yes,5,0,Medium,No,0.089
533,Billing,3,AI,6,No,5,2,Low,No,0.833
534,Technical,1,AI,34,Yes,5,1,High,No,0.147
535,Customer Support,5,Human,37,Yes,3,2,Medium,No,0.081
536,Technical,4,AI,37,Yes,4,3,Medium,No,0.108
537,HR,2,Human,42,Yes,5,3,Low,No,0.119
538,Customer Support,5,AI,31,Yes,3,0,High,No,0.097
539,Technical,3,AI,44,Yes,3,1,High,No,0.068
540,Technical,3,Human,13,Yes,1,0,Medium,No,0.077
541,HR,2,Human,34,Yes,5,0,High,No,0.147
542,HR,2,AI,33,Yes,4,2,Medium,No,0.121
543,Customer Support,1,Human,40,Yes,2,1,Low,No,0.05
544,Technical,1,Human,24,No,4,2,High,No,0.167
545,Customer Support,1,Human,53,Yes,2,3,High,No,0.038
546,Technical,1,Human,12,Yes,1,1,High,Yes,0.083
547,Technical,5,AI,45,Yes,1,0,Medium,No,0.022
548,Billing,1,AI,50,Yes,3,1,Low,No,0.06
549,Billing,5,AI,5,Yes,3,1,Medium,No,0.6
550,HR,2,AI,45,Yes,5,3,High,No,0.111
551,HR,5,AI,51,Yes,1,3,High,No,0.02
552,Customer Support,1,Human,40,Yes,1,0,Low,No,0.025
553,Customer Support,4,AI,56,Yes,4,2,Low,No,0.071
554,HR,3,AI,34,No,3,1,Low,No,0.088
555,Technical,4,AI,21,Yes,1,0,Low,No,0.048
556,Billing,4,AI,26,Yes,2,1,High,No,0.077
557,Billing,1,AI,35,Yes,2,0,Medium,No,0.057
558,HR,4,Human,38,Yes,2,0,Low,No,0.053
559,HR,2,Human,30,Yes,3,3,Medium,No,0.1
560,Technical,4,AI,30,Yes,5,3,High,No,0.167
561,Technical,3,Human,11,Yes,3,0,High,No,0.273
562,Technical,1,Human,6,Yes,4,0,Medium,Yes,0.667
563,Technical,3,Human,49,Yes,2,2,Low,No,0.041
564,Customer Support,4,Human,33,Yes,4,2,Low,No,0.121
565,HR,4,AI,21,Yes,3,2,High,No,0.143
566,HR,5,Human,18,Yes,2,2,Medium,No,0.111
567,Billing,1,Human,41,Yes,2,0,High,No,0.049
568,Billing,5,AI,5,No,3,0,Low,No,0.6
569,Customer Support,2,Human,24,Yes,4,2,Low,No,0.167
570,Customer Support,2,AI,43,Yes,4,0,Medium,No,0.093
571,Billing,4,AI,33,Yes,1,2,Medium,No,0.03
572,Technical,3,Human,42,Yes,2,0,Medium,No,0.048
573,Technical,2,Human,21,Yes,3,0,Medium,No,0.143
574,HR,5,AI,50,Yes,3,0,Medium,No,0.06
575,Customer Support,5,AI,44,Yes,1,0,Medium,No,0.023
576,Customer Support,4,Human,34,Yes,1,3,High,No,0.029
577,Customer Support,2,AI,16,No,4,2,Medium,Yes,0.25
578,HR,2,AI,39,Yes,1,3,Low,No,0.026
579,Customer Support,4,AI,11,Yes,2,1,Medium,No,0.182
580,Billing,4,Human,18,Yes,4,1,High,No,0.222
581,Customer Support,4,AI,17,Yes,4,3,Medium,No,0.235
582,Customer Support,1,Human,34,Yes,3,1,Low,No,0.088
583,Billing,2,Human,15,Yes,1,0,Low,Yes,0.067
584,Technical,1,Human,5,Yes,4,3,Medium,Yes,0.8
585,Technical,3,AI,30,Yes,4,3,Low,No,0.133
586,HR,4,Human,41,Yes,1,2,Medium,No,0.024
587,Technical,2,Human,45,Yes,3,3,Low,No,0.067
588,Billing,3,Human,44,Yes,4,3,Low,No,0.091
589,Technical,5,AI,5,Yes,1,0,Low,No,0.2
590,HR,2,Human,14,No,2,0,High,Yes,0.143
591,Technical,4,Human,52,Yes,2,2,Medium,No,0.038
592,Billing,1,AI,17,Yes,3,0,Low,Yes,0.176
593,Billing,5,Human,49,Yes,2,2,Low,No,0.041
594,HR,2,Human,17,Yes,3,0,Medium,Yes,0.176
595,Technical,5,Human,40,Yes,2,2,Low,No,0.05
596,HR,4,Human,46,Yes,3,1,Low,No,0.065
597,Technical,4,Human,52,Yes,4,2,Low,No,0.077
598,Technical,1,AI,33,Yes,3,1,Low,No,0.091
599,Technical,2,Human,6,Yes,1,0,High,Yes,0.167
600,Technical,1,AI,53,Yes,2,2,High,No,0.038
601,HR,3,Human,35,Yes,1,3,Medium,No,0.029
602,Billing,4,AI,12,Yes,1,1,Low,No,0.083
603,Customer Support,1,AI,14,Yes,2,3,Low,Yes,0.143
604,Billing,5,AI,42,Yes,3,0,High,No,0.071
605,HR,5,AI,43,Yes,5,3,High,No,0.116
606,Billing,4,Human,47,No,3,0,Low,No,0.064
607,Technical,3,Human,19,Yes,3,2,High,No,0.158
608,Technical,5,Human,56,Yes,4,0,Medium,No,0.071
609,HR,5,Human,8,Yes,3,1,Medium,No,0.375
610,Customer Support,5,AI,39,Yes,4,1,High,No,0.103
611,HR,4,Human,24,Yes,2,0,Low,No,0.083
612,Billing,5,AI,44,Yes,5,3,High,No,0.114
613,HR,2,Human,49,Yes,1,3,Medium,No,0.02
614,Customer Support,5,Human,22,Yes,1,1,Medium,No,0.045
615,Technical,1,AI,18,Yes,3,2,High,Yes,0.167
616,Technical,1,Human,49,Yes,2,0,Medium,No,0.041
617,HR,3,Human,58,Yes,3,2,Medium,No,0.052
618,Technical,1,AI,56,Yes,5,0,Low,No,0.089
619,Technical,4,AI,8,Yes,3,1,Low,No,0.375
620,Customer Support,4,Human,44,Yes,5,3,High,No,0.114
621,Customer Support,5,Human,26,Yes,1,3,High,No,0.038
622,Billing,4,AI,48,Yes,3,2,Low,No,0.062
623,Technical,5,AI,58,Yes,1,2,Medium,No,0.017
624,HR,1,AI,34,Yes,3,1,Low,No,0.088
625,Customer Support,4,AI,41,Yes,5,3,High,No,0.122
626,Technical,5,AI,24,Yes,4,2,Low,No,0.167
627,Billing,1,AI,57,Yes,1,3,High,No,0.018
628,Billing,4,Human,36,Yes,1,2,Low,No,0.028
629,Customer Support,3,AI,34,Yes,2,2,Medium,No,0.059
630,Technical,4,Human,52,Yes,4,0,Medium,No,0.077
631,HR,1,Human,31,Yes,3,1,Medium,No,0.097
632,Customer Support,1,AI,10,Yes,1,1,Low,Yes,0.1
633,Billing,5,AI,20,Yes,5,2,High,No,0.25
634,Billing,1,Human,40,Yes,4,1,Medium,No,0.1
635,HR,2,Human,20,Yes,4,0,Low,Yes,0.2
636,Technical,2,AI,42,Yes,4,3,Low,No,0.095
637,HR,1,AI,10,Yes,2,0,Medium,Yes,0.2
638,Customer Support,3,Human,26,Yes,3,2,Low,No,0.115
639,Billing,2,AI,10,No,5,0,Low,Yes,0.5
640,Customer Support,1,AI,27,Yes,3,0,Medium,No,0.111
641,HR,3,AI,45,Yes,3,1,High,No,0.067
642,HR,3,AI,37,Yes,1,2,Low,No,0.027
643,Customer Support,1,AI,14,Yes,5,3,Low,Yes,0.357
644,HR,5,Human,48,Yes,2,1,Medium,No,0.042
645,Customer Support,5,Human,35,Yes,1,3,Low,No,0.029
646,Billing,2,AI,26,Yes,3,2,Medium,No,0.115
647,Technical,5,Human,6,No,4,1,Medium,No,0.667
648,Customer Support,1,Human,24,Yes,4,0,High,No,0.167
649,Customer Support,4,AI,8,Yes,3,1,Low,No,0.375
650,Billing,2,Human,34,Yes,2,2,Low,No,0.059
651,Customer Support,3,AI,48,No,1,0,High,No,0.021
652,Technical,5,AI,41,Yes,2,1,High,No,0.049
653,Billing,1,AI,18,Yes,5,3,Low,Yes,0.278
654,Technical,4,Human,52,Yes,1,1,Medium,No,0.019
655,Technical,4,Human,52,Yes,3,0,High,No,0.058
656,Customer Support,5,Human,11,Yes,4,1,Medium,No,0.364
657,HR,2,Human,56,No,1,0,Low,No,0.018
658,Billing,2,Human,27,Yes,3,0,Medium,No,0.111
659,HR,2,AI,45,Yes,5,3,Medium,No,0.111
660,HR,5,AI,37,Yes,1,0,High,No,0.027
661,HR,3,AI,21,Yes,3,2,High,No,0.143
662,Billing,2,Human,43,Yes,1,3,High,No,0.023
663,Technical,1,Human,27,No,3,3,Low,No,0.111
664,Technical,1,AI,9,Yes,2,0,Medium,Yes,0.222
665,Customer Support,3,Human,21,Yes,4,1,High,No,0.19
666,HR,2,AI,51,No,5,0,High,No,0.098
667,Billing,5,AI,9,Yes,2,1,Low,No,0.222
668,HR,2,Human,29,Yes,3,0,Medium,No,0.103
669,Billing,3,Human,7,Yes,3,0,High,No,0.429
670,Technical,4,AI,58,Yes,5,3,Medium,No,0.086
671,HR,1,Human,21,Yes,5,1,High,No,0.238
672,Technical,3,Human,59,Yes,1,0,Medium,No,0.017
673,Customer Support,2,Human,28,Yes,5,0,Low,No,0.179
674,Billing,2,Human,39,Yes,1,0,High,No,0.026
675,Billing,1,Human,39,Yes,1,0,Low,No,0.026
676,HR,4,AI,17,Yes,4,2,Low,No,0.235
677,Customer Support,3,Human,21,Yes,5,3,Medium,No,0.238
678,Technical,5,Human,9,No,2,0,Medium,No,0.222
679,Billing,3,AI,59,Yes,5,1,Medium,No,0.085
680,Customer Support,5,Human,39,Yes,4,3,Medium,No,0.103
681,HR,5,AI,48,Yes,3,0,Medium,No,0.062
682,Technical,5,Human,13,Yes,1,1,Medium,No,0.077
683,Customer Support,4,Human,19,Yes,2,3,High,No,0.105
684,Technical,5,Human,60,Yes,5,1,Medium,No,0.083
685,Customer Support,1,AI,40,Yes,1,3,Low,No,0.025
686,Customer Support,2,Human,42,Yes,5,1,Low,No,0.119
687,Customer Support,4,AI,59,No,3,3,High,No,0.051
688,Billing,4,Human,47,Yes,3,3,Medium,No,0.064
689,HR,3,AI,28,Yes,4,1,High,No,0.143
690,HR,1,AI,43,Yes,1,1,Low,No,0.023
691,HR,5,Human,40,Yes,2,2,High,No,0.05
692,Customer Support,4,Human,35,Yes,4,0,Low,No,0.114
693,HR,4,AI,16,Yes,5,3,Low,No,0.312
694,Technical,2,Human,36,Yes,4,2,High,No,0.111
695,Billing,4,Human,40,No,5,2,High,No,0.125
696,Billing,2,Human,15,No,1,3,High,Yes,0.067
697,Customer Support,4,AI,27,Yes,1,0,Medium,No,0.037
698,Technical,5,Human,34,Yes,3,0,High,No,0.088
699,Billing,3,Human,39,Yes,5,0,High,No,0.128
700,HR,5,AI,19,Yes,2,0,Low,No,0.105
701,HR,1,Human,26,Yes,1,0,Low,No,0.038
702,Technical,4,Human,44,No,1,1,Medium,No,0.023
703,Technical,3,AI,12,Yes,5,2,Low,No,0.417
704,Customer Support,2,AI,8,Yes,5,1,Low,Yes,0.625
705,Customer Support,2,Human,22,Yes,2,0,Low,No,0.091
706,Technical,4,AI,55,No,3,2,High,No,0.055
707,Customer Support,4,AI,58,Yes,5,3,Medium,No,0.086
708,Billing,1,Human,27,Yes,2,1,Low,No,0.074
709,Billing,2,AI,10,Yes,2,1,Medium,Yes,0.2
710,Customer Support,2,AI,49,Yes,1,0,Low,No,0.02
711,Technical,3,Human,5,Yes,5,3,Medium,No,1.0
712,Billing,2,AI,18,Yes,4,2,Medium,Yes,0.222
713,Customer Support,3,AI,27,Yes,1,3,High,No,0.037
714,HR,4,AI,33,Yes,2,0,Medium,No,0.061
715,Billing,3,Human,27,Yes,3,2,Medium,No,0.111
716,HR,1,Human,6,Yes,3,2,Low,Yes,0.5
717,Technical,5,AI,30,Yes,1,0,Low,No,0.033
718,Technical,2,AI,28,Yes,3,1,High,No,0.107
719,Customer Support,4,Human,46,Yes,3,2,Medium,No,0.065
720,Billing,2,Human,59,No,2,0,High,No,0.034
721,Technical,4,Human,5,Yes,5,1,Low,No,1.0
722,Customer Support,3,AI,60,Yes,3,3,High,No,0.05
723,Technical,2,AI,37,Yes,3,0,Low,No,0.081
724,HR,1,Human,46,Yes,1,0,High,No,0.022
725,Technical,1,AI,50,Yes,3,0,Medium,No,0.06
726,HR,1,Human,31,Yes,5,1,High,No,0.161
727,Customer Support,4,AI,27,Yes,1,3,Low,No,0.037
728,Billing,1,Human,34,Yes,5,1,Low,No,0.147
729,Billing,4,Human,36,Yes,4,2,Medium,No,0.111
730,Billing,2,AI,13,Yes,2,1,High,Yes,0.154
731,Customer Support,1,Human,45,Yes,2,2,High,No,0.044
732,Technical,3,Human,29,Yes,4,2,High,No,0.138
733,Technical,4,AI,51,Yes,5,0,Medium,No,0.098
734,Customer Support,5,AI,31,Yes,4,2,Medium,No,0.129
735,HR,3,Human,37,Yes,4,0,Low,No,0.108
736,HR,1,Human,36,Yes,4,0,Medium,No,0.111
737,Billing,1,AI,32,Yes,5,1,Medium,No,0.156
738,HR,1,AI,27,Yes,2,2,High,No,0.074
739,HR,2,Human,27,No,4,0,High,No,0.148
740,Billing,4,AI,40,Yes,5,1,Medium,No,0.125
741,Customer Support,3,Human,32,Yes,3,2,Low,No,0.094
742,HR,4,Human,40,Yes,4,3,High,No,0.1
743,Customer Support,2,AI,13,Yes,4,0,Medium,Yes,0.308
744,HR,4,AI,7,No,5,2,Low,No,0.714
745,Technical,1,Human,39,Yes,2,2,High,No,0.051
746,HR,3,AI,34,Yes,3,0,Low,No,0.088
747,HR,5,Human,55,Yes,2,3,Low,No,0.036
748,Billing,1,AI,21,Yes,2,1,Low,No,0.095
749,Customer Support,4,AI,59,Yes,3,2,Low,No,0.051
750,Customer Support,5,Human,39,Yes,1,0,High,No,0.026
751,Technical,4,AI,44,Yes,4,0,High,No,0.091
752,Customer Support,5,AI,26,No,3,3,High,No,0.115
753,Customer Support,3,AI,37,No,4,3,High,No,0.108
754,HR,5,Human,24,Yes,1,2,High,No,0.042
755,Billing,1,AI,28,Yes,1,2,Low,No,0.036
756,Technical,3,Human,11,Yes,2,2,Medium,No,0.182
757,Billing,2,Human,57,Yes,4,1,Medium,No,0.07
758,Customer Support,3,Human,45,Yes,4,3,High,No,0.089
759,Technical,5,Human,38,Yes,2,1,High,No,0.053
760,Customer Support,2,Human,17,Yes,2,1,Low,Yes,0.118
761,HR,2,Human,49,Yes,5,3,Low,No,0.102
762,HR,1,AI,50,No,1,1,High,No,0.02
763,Customer Support,3,Human,26,Yes,2,0,High,No,0.077
764,Billing,3,AI,11,Yes,2,1,High,No,0.182
765,Customer Support,3,AI,37,Yes,1,2,Low,No,0.027
766,Billing,5,Human,60,Yes,1,2,High,No,0.017
767,Technical,5,AI,20,Yes,3,1,Low,No,0.15
768,Customer Support,4,AI,14,Yes,2,3,Low,No,0.143
769,Customer Support,1,Human,11,Yes,3,1,Low,Yes,0.273
770,HR,5,Human,12,No,4,3,Low,No,0.333
771,HR,3,AI,5,No,2,1,High,No,0.4
772,Customer Support,3,Human,21,Yes,3,2,Low,No,0.143
773,Billing,2,AI,20,Yes,4,3,Medium,Yes,0.2
774,Technical,4,AI,7,No,3,0,High,No,0.429
775,Customer Support,5,Human,39,Yes,1,0,Low,No,0.026
776,HR,4,AI,41,Yes,5,1,Low,No,0.122
777,HR,3,AI,31,Yes,1,1,Low,No,0.032
778,HR,4,Human,6,Yes,3,3,Medium,No,0.5
779,Billing,3,AI,26,Yes,1,2,High,No,0.038
780,Technical,1,AI,22,Yes,3,3,Low,No,0.136
781,HR,3,Human,30,Yes,3,1,Medium,No,0.1
782,Technical,2,Human,9,Yes,5,2,Medium,Yes,0.556
783,Customer Support,1,AI,59,Yes,2,1,Low,No,0.034
784,Billing,4,Human,49,Yes,2,1,Medium,No,0.041
785,Billing,5,Human,57,Yes,2,2,High,No,0.035
786,Technical,3,Human,29,Yes,5,1,High,No,0.172
787,Customer Support,4,Human,46,Yes,3,2,High,No,0.065
788,Customer Support,2,AI,43,Yes,2,1,High,No,0.047
789,Customer Support,1,AI,47,Yes,2,3,Medium,No,0.043
790,HR,2,Human,50,Yes,5,1,Low,No,0.1
791,Customer Support,1,AI,41,Yes,3,2,Medium,No,0.073
792,Technical,4,AI,22,Yes,1,0,Low,No,0.045
793,Technical,3,AI,46,Yes,1,0,Medium,No,0.022
794,Technical,2,Human,22,Yes,4,3,Medium,No,0.182
795,Customer Support,5,AI,20,Yes,1,0,High,No,0.05
796,Customer Support,4,AI,54,Yes,2,0,Low,No,0.037
797,Customer Support,5,Human,44,Yes,4,0,Low,No,0.091
798,HR,1,Human,15,Yes,1,0,Low,Yes,0.067
799,HR,4,Human,57,No,5,1,Low,No,0.088
800,Customer Support,5,Human,55,Yes,3,0,Medium,No,0.055
801,Technical,2,AI,31,Yes,4,3,Low,No,0.129
802,Customer Support,5,Human,16,Yes,1,2,Medium,No,0.062
803,Technical,1,Human,54,No,3,0,Low,No,0.056
804,HR,2,Human,29,Yes,4,3,High,No,0.138
805,HR,1,Human,42,Yes,1,0,High,No,0.024
806,HR,5,Human,31,Yes,3,2,High,No,0.097
807,Technical,4,Human,39,Yes,4,1,High,No,0.103
808,Billing,2,AI,38,Yes,4,0,Medium,No,0.105
809,HR,5,AI,17,Yes,2,3,High,No,0.118
810,Technical,5,AI,25,Yes,4,2,High,No,0.16
811,HR,5,Human,19,Yes,5,2,High,No,0.263
812,Customer Support,2,Human,39,Yes,2,0,Low,No,0.051
813,Customer Support,5,AI,56,Yes,2,2,Low,No,0.036
814,Customer Support,1,Human,54,Yes,2,2,High,No,0.037
815,Customer Support,1,AI,51,Yes,2,2,Medium,No,0.039
816,Customer Support,5,Human,50,Yes,5,0,Medium,No,0.1
817,HR,2,AI,52,Yes,4,2,Medium,No,0.077
818,Technical,4,Human,16,Yes,1,3,Low,No,0.062
819,Billing,1,Human,58,Yes,4,2,Medium,No,0.069
820,Technical,1,AI,32,Yes,4,2,Low,No,0.125
821,Technical,3,Human,29,Yes,4,2,High,No,0.138
822,Technical,3,AI,18,Yes,2,1,High,No,0.111
823,Customer Support,4,Human,43,Yes,3,3,High,No,0.07
824,Customer Support,5,Human,44,Yes,4,1,High,No,0.091
825,Technical,4,Human,51,Yes,3,2,High,No,0.059
826,Billing,1,AI,23,Yes,2,1,Medium,No,0.087
827,Customer Support,1,AI,46,Yes,5,0,Medium,No,0.109
828,Billing,5,AI,51,No,5,2,Low,No,0.098
829,Billing,3,AI,40,Yes,3,0,Medium,No,0.075
830,Billing,5,Human,45,Yes,2,3,Low,No,0.044
831,HR,5,AI,28,Yes,3,2,Medium,No,0.107
832,Billing,3,Human,41,Yes,3,0,Medium,No,0.073
833,Customer Support,3,AI,48,Yes,5,1,Low,No,0.104
834,Technical,4,Human,18,Yes,5,3,Low,No,0.278
835,HR,1,Human,43,Yes,3,3,Medium,No,0.07
836,Technical,4,AI,18,No,3,0,High,No,0.167
837,HR,5,Human,49,Yes,5,2,Low,No,0.102
838,Billing,2,Human,32,Yes,3,0,Low,No,0.094
839,Technical,3,Human,5,No,3,1,Low,No,0.6
840,Customer Support,3,AI,13,Yes,3,3,Medium,No,0.231
841,Customer Support,1,AI,13,Yes,1,2,High,Yes,0.077
842,Customer Support,2,Human,47,Yes,2,0,Medium,No,0.043
843,Technical,5,AI,37,Yes,1,3,Low,No,0.027
844,HR,2,Human,42,Yes,2,0,High,No,0.048
845,Customer Support,4,AI,12,Yes,3,0,High,No,0.25
846,Billing,1,Human,33,Yes,5,3,Medium,No,0.152
847,Billing,2,AI,20,Yes,4,3,Medium,Yes,0.2
848,HR,2,AI,49,Yes,1,3,Low,No,0.02
849,Customer Support,2,Human,35,Yes,5,3,Low,No,0.143
850,Billing,5,AI,12,Yes,3,2,Medium,No,0.25
851,HR,4,AI,43,Yes,3,3,High,No,0.07
852,Technical,1,AI,59,Yes,2,3,Low,No,0.034
853,Billing,2,AI,10,Yes,1,2,Low,Yes,0.1
854,Technical,3,Human,57,Yes,2,3,Medium,No,0.035
855,HR,3,AI,54,Yes,4,1,High,No,0.074
856,Customer Support,4,AI,45,Yes,1,2,Low,No,0.022
857,Customer Support,5,AI,21,Yes,4,1,High,No,0.19
858,Billing,1,AI,34,Yes,4,2,Low,No,0.118
859,Customer Support,1,Human,52,Yes,1,1,Medium,No,0.019
860,HR,2,AI,13,Yes,4,1,Medium,Yes,0.308
861,Customer Support,1,Human,7,Yes,5,3,Medium,Yes,0.714
862,Billing,5,AI,17,Yes,3,3,Medium,No,0.176
863,Technical,5,AI,51,Yes,5,0,High,No,0.098
864,Customer Support,3,Human,51,Yes,1,1,Medium,No,0.02
865,HR,1,Human,37,Yes,2,2,Medium,No,0.054
866,Billing,2,Human,37,Yes,4,1,Medium,No,0.108
867,HR,2,Human,53,Yes,2,3,High,No,0.038
868,Billing,4,Human,45,Yes,3,3,High,No,0.067
869,Billing,1,Human,17,Yes,4,0,Medium,Yes,0.235
870,Customer Support,1,AI,8,Yes,2,3,High,Yes,0.25
871,Customer Support,5,Human,37,Yes,3,3,High,No,0.081
872,HR,4,AI,59,Yes,4,3,High,No,0.068
873,Customer Support,4,Human,46,Yes,2,1,Low,No,0.043
874,HR,5,Human,59,Yes,5,3,Low,No,0.085
875,Technical,3,AI,25,Yes,3,2,Low,No,0.12
876,HR,1,AI,50,Yes,3,0,Medium,No,0.06
877,Billing,4,Human,29,Yes,2,0,Medium,No,0.069
878,HR,1,AI,57,Yes,5,0,Medium,No,0.088
879,Customer Support,3,Human,36,Yes,3,1,Medium,No,0.083
880,Customer Support,2,Human,34,Yes,1,1,High,No,0.029
881,Billing,5,AI,31,Yes,2,3,High,No,0.065
882,Customer Support,1,AI,46,Yes,2,2,High,No,0.043
883,Billing,2,Human,53,Yes,2,1,High,No,0.038
884,Customer Support,2,AI,30,Yes,5,2,Medium,No,0.167
885,HR,2,Human,60,Yes,2,0,High,No,0.033
886,Customer Support,2,AI,13,Yes,2,2,Medium,Yes,0.154
887,Technical,3,Human,43,Yes,1,2,Medium,No,0.023
888,HR,5,Human,39,Yes,1,3,Low,No,0.026
889,HR,3,AI,21,Yes,5,3,High,No,0.238
890,Technical,1,AI,37,Yes,5,2,Medium,No,0.135
891,HR,5,Human,21,Yes,3,3,Medium,No,0.143
892,HR,5,Human,36,Yes,4,2,Medium,No,0.111
893,Billing,5,AI,13,No,2,0,Low,No,0.154
894,Billing,5,AI,27,Yes,5,3,Medium,No,0.185
895,HR,2,AI,29,Yes,2,0,High,No,0.069
896,HR,4,AI,22,Yes,2,2,Medium,No,0.091
897,Billing,4,AI,14,Yes,5,3,Medium,No,0.357
898,Customer Support,5,Human,35,Yes,4,2,High,No,0.114
899,Technical,3,AI,34,Yes,2,2,Low,No,0.059
900,Customer Support,5,Human,47,Yes,5,3,Low,No,0.106
901,Billing,1,Human,49,Yes,3,3,High,No,0.061
902,Customer Support,4,Human,19,Yes,4,0,Medium,No,0.211
903,HR,3,AI,6,Yes,3,1,High,No,0.5
904,HR,1,Human,57,Yes,1,2,Medium,No,0.018
905,Technical,4,Human,8,Yes,3,1,Low,No,0.375
906,Billing,3,Human,52,Yes,5,2,Low,No,0.096
907,HR,4,AI,11,Yes,5,2,High,No,0.455
908,Technical,2,Human,52,Yes,2,2,Low,No,0.038
909,Customer Support,5,AI,23,Yes,1,2,Low,No,0.043
910,HR,1,AI,53,Yes,2,0,Low,No,0.038
911,HR,1,Human,48,Yes,1,2,Medium,No,0.021
912,Billing,4,Human,53,Yes,3,0,High,No,0.057
913,Billing,2,Human,35,Yes,4,3,Medium,No,0.114
914,Billing,4,Human,57,Yes,2,1,High,No,0.035
915,HR,4,AI,52,Yes,4,1,High,No,0.077
916,Customer Support,4,AI,45,Yes,1,3,High,No,0.022
917,HR,5,Human,24,Yes,5,0,High,No,0.208
